stop_name,X,Y,Rail,System,Mode,Line,Region,State,Station_ID,City
BORREGAS STATION (1),-122.01670163300,37.41132583100,1,VTA,LRT,Mountain View - Winchester,San Jose,California,214,Sunnyvale
Boston College Station,-71.16676900000,42.34008100000,1,MBTA,LRT,Green-B,Boston,Massachusetts,215,Newton
Boston Univ. Central Station,-71.10686500000,42.35008200000,1,MBTA,LRT,Green-B,Boston,Massachusetts,216,Boston
Boston Univ. East Station,-71.10388900000,42.34973500000,1,MBTA,LRT,Green-B,Boston,Massachusetts,217,Boston
Boston Univ. West Station,-71.11387600000,42.35094100000,1,MBTA,LRT,Green-B,Boston,Massachusetts,218,Boston
Bowdoin Station,-71.06203700000,42.36136500000,1,MBTA,HRT,Blue,Boston,Massachusetts,219,Boston
Boylston Station,-71.06459000000,42.35302000000,1,MBTA,LRT,"Green-B, C, D, E",Boston,Massachusetts,220,Boston
Braintree,-71.00085000000,42.20855000000,1,MBTA,HRT,"Kingston/Plymouth, Middleborough/Lakeville",Boston,Massachusetts,221,Braintree Town
Braintree Station Red Line Platform,-71.00113850000,42.20785430000,1,MBTA,HRT,Red,Boston,Massachusetts,222,Braintree Town
Brandon Hall Station,-71.12908200000,42.34002300000,1,MBTA,LRT,Green-C,Boston,Massachusetts,223,Brookline
BRANHAM STATION (0),-121.85938140400,37.26729563300,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,224,San Jose
BRANHAM STATION (1),-121.85921296200,37.26657773200,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,225,San Jose
BRENTWOOD METROLINK STATION,-90.33815000000,38.62785100000,1,Metro Saint Louis,LRT,Blue,Saint Louis,Missouri,226,Brentwood
Brigham Circle Station,-71.10460900000,42.33422900000,1,MBTA,LRT,Green-E,Boston,Massachusetts,227,Boston
Broad St & Capitol Ave,-122.45915900000,37.71315200000,1,Muni,LRT,M - Ocean View,San Francisco,California,228,San Francisco
Broad St & Capitol Ave,-122.45892100000,37.71319100000,1,Muni,LRT,M - Ocean View,San Francisco,California,229,San Francisco
Broad St & Orizaba Ave,-122.46233100000,37.71317800000,1,Muni,LRT,M - Ocean View,San Francisco,California,230,San Francisco
Broad St & Plymouth Ave,-122.45618000000,37.71316100000,1,Muni,LRT,M - Ocean View,San Francisco,California,231,San Francisco
Broad St & Plymouth Ave,-122.45592700000,37.71322200000,1,Muni,LRT,M - Ocean View,San Francisco,California,232,San Francisco
BROADWAY AVE AT BELASCO,-80.02690600000,40.40724500000,1,PAT,LRT,Red,Pittsburgh,Pennsylvania,233,Pittsburgh
BROADWAY AVE AT BELASCO,-80.02680400000,40.40708600000,1,PAT,LRT,Red,Pittsburgh,Pennsylvania,234,Pittsburgh
BROADWAY AVE AT HAMPSHIRE,-80.02455300000,40.41104700000,1,PAT,LRT,Red,Pittsburgh,Pennsylvania,235,Pittsburgh
BROADWAY AVE AT HAMPSHIRE,-80.02454700000,40.41068300000,1,PAT,LRT,Red,Pittsburgh,Pennsylvania,236,Pittsburgh
BROADWAY AVE AT SHIRAS,-80.03030700000,40.40409100000,1,PAT,LRT,Red,Pittsburgh,Pennsylvania,237,Pittsburgh
BROADWAY AVE AT SHIRAS,-80.03010200000,40.40405600000,1,PAT,LRT,Red,Pittsburgh,Pennsylvania,238,Pittsburgh
Broadway Caltrain,-122.36270800000,37.58755200000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,239,Burlingame
Broadway Caltrain,-122.36265000000,37.58764000000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,240,Burlingame
Broadway Station,-71.05696700000,42.34262200000,1,MBTA,HRT,Red,Boston,Massachusetts,241,Boston
BROOKHAVEN-OGLETHORPE STATION,-84.33885300000,33.86061500000,1,MARTA,HRT,Northeast-South,Atlanta,Georgia,242,Brookhaven
Brookline Hills Station,-71.12699900000,42.33133300000,1,MBTA,LRT,Green-D,Boston,Massachusetts,243,Brookline
Brookline Village Station,-71.11629600000,42.33277400000,1,MBTA,LRT,Green-D,Boston,Massachusetts,244,Brookline
BROOKPARK STATION,-81.82377600000,41.41951800000,1,GCRTA,HRT,Red,Cleveland,Ohio,245,Brook Park
BUCKHEAD STATION,-84.36737900000,33.84783700000,1,MARTA,HRT,North-South,Atlanta,Georgia,246,Atlanta
BUCKNER STATION,-96.68383200000,32.71760700000,1,DART,LRT,Green,Dallas-Fort Worth,Texas,247,Dallas
BURBANK STATION,-96.86217600000,32.84297100000,1,DART,LRT,"Green, Orange",Dallas-Fort Worth,Texas,248,Dallas
Burlingame Caltrain,-122.34507500000,37.58018600000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,249,Burlingame
Burlingame Caltrain,-122.34490000000,37.58019700000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,250,Burlingame
BUSH TURNPIKE STATION WEST,-96.70390800000,33.00321500000,1,DART,LRT,"Orange, Red",Dallas-Fort Worth,Texas,251,Richardson
Butler Station,-71.06258400000,42.27234300000,1,MBTA,LRT,Red-M,Boston,Massachusetts,252,Boston
BWI AIRPORT LT RAIL nb,-76.66846800000,39.18129800000,1,MARC,LRT,Hunt Valley to BWI-Marshall,Baltimore,Maryland,253,
BWI BUSINESS PARK STATION,-76.67494000000,39.19077000000,1,MARC,LRT,"Hunt Valley to BWI-Marshall, Cromwell Station/Glen Burnie",Baltimore,Maryland,254,Linthicum
BWI RAIL STATION MARC nb,-76.69423600000,39.19219000000,1,MARC,CR,Penn,Baltimore,Maryland,255,
California Ave Caltrain,-122.14197800000,37.42933300000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,256,Palo Alto
California Ave Caltrain,-122.14192700000,37.42936500000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,257,Palo Alto
CAMDEN STATION MARC,-76.61966400000,39.28387700000,1,MARC,CR,Camden,Baltimore,Maryland,258,Baltimore
CAMDEN/LT RAIL,-76.61937900000,39.28203800000,1,MARC,LRT,"Hunt Valley to BWI-Marshall, Cromwell Station/Glen Burnie",Baltimore,Maryland,259,Baltimore
CAMPBELL STATION (0),-121.94302735000,37.28589993000,1,VTA,LRT,Mountain View - Winchester,San Jose,California,260,Campbell
CAMPBELL STATION (1),-121.94339544000,37.28548307000,1,VTA,LRT,Mountain View - Winchester,San Jose,California,261,Campbell
CAMPBELL/CENTRAL AVE LIGHT RAIL STATION,-112.07384800000,33.50190300000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,262,Phoenix
CAMPBELL/CENTRAL AVE LIGHT RAIL STATION,-112.07372900000,33.50091900000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,263,Phoenix
Capen St. Station,-71.08775300000,42.26771200000,1,MBTA,LRT,Red-M,Boston,Massachusetts,264,Milton
Capitol Caltrain,-121.84203700000,37.28406200000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,265,San Jose
Capitol Caltrain,-121.84195500000,37.28410200000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,266,San Jose
CAPITOL STATION (0),-121.86326861500,37.27529304500,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,267,San Jose
CAPITOL STATION (1),-121.86296378600,37.27390098000,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,268,San Jose
Carl St & Cole St,-122.45013100000,37.76574500000,1,Muni,LRT,N - Judah,San Francisco,California,269,San Francisco
Carl St & Cole St,-122.44980400000,37.76586300000,1,Muni,LRT,N - Judah,San Francisco,California,270,San Francisco
Carl St & Hillway Ave,-122.45656100000,37.76500300000,1,Muni,LRT,N - Judah,San Francisco,California,271,San Francisco
Carl St & Hillway Ave,-122.45651200000,37.76493200000,1,Muni,LRT,N - Judah,San Francisco,California,272,San Francisco
Carl St & Stanyan St,-122.45292800000,37.76537100000,1,Muni,LRT,N - Judah,San Francisco,California,273,San Francisco
Carl St & Stanyan St,-122.45259000000,37.76549500000,1,Muni,LRT,N - Judah,San Francisco,California,274,San Francisco
Cascades MAX Station,-122.55829000000,45.57239000000,1,Portland TriMet,LRT,Red,Portland,Oregon,275,Portland
Cascades MAX Station,-122.55770000000,45.57207500000,1,Portland TriMet,LRT,Red,Portland,Oregon,276,Portland
CASSWELL,-80.03372200000,40.34934300000,1,PAT,LRT,"Blue, Red",Pittsburgh,Pennsylvania,277,Bethel Park
CASSWELL,-80.03359500000,40.34918300000,1,PAT,LRT,"Blue, Red",Pittsburgh,Pennsylvania,278,Bethel Park
CASTLE SHANNON STATION,-80.03023900000,40.36816300000,1,PAT,LRT,Red,Pittsburgh,Pennsylvania,279,Castle Shannon
CASTLE SHANNON STATION,-80.03016700000,40.36811000000,1,PAT,LRT,Red,Pittsburgh,Pennsylvania,280,Castle Shannon
Castro Valley,-122.07556700000,37.69075400000,1,BART,HRT,Blue,San Francisco,California,281,Castro Valley
Cedar-Riverside Station & Platform,-93.25106800000,44.96849400000,1,Metro Transit,LRT,Blue,Twin Cities,Minnesota,282,Minneapolis
Cedar-Riverside Station & Platform,-93.25096900000,44.96828800000,1,Metro Transit,LRT,Blue,Twin Cities,Minnesota,283,Minneapolis
Cedar Grove Station,-71.06043200000,42.27968200000,1,MBTA,LRT,Red-M,Boston,Massachusetts,284,Boston
CEDARS STATION,-96.79341200000,32.76883600000,1,DART,LRT,"Blue, Red",Dallas-Fort Worth,Texas,285,Dallas
CENTER PKWY/WASHINGTON LIGHT RAIL STN,-111.94716500000,33.43838600000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,286,Tempe
CENTER PKWY/WASHINGTON LIGHT RAIL STN,-111.94614500000,33.43781900000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,287,Tempe
Central Ave. Station,-71.07333400000,42.27002700000,1,MBTA,LRT,Red-M,Boston,Massachusetts,288,Boston
CENTRAL AVE/CAMELBACK LIGHT RAIL STATION,-112.07582900000,33.50887200000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,289,Phoenix
CENTRAL AVE/CAMELBACK LIGHT RAIL STATION,-112.07471300000,33.50845200000,1,Valley Metro,LRT,Valley Metro Rail,Phoenix,Arizona,290,Phoenix
Central Library,-122.68247100000,45.51922500000,1,Portland TriMet,Streetcar,"Central Loop, North South",Portland,Oregon,291,Portland
Central Square Station,-71.10380200000,42.36548600000,1,MBTA,HRT,Red,Boston,Massachusetts,292,Cambridge
CENTRAL WEST END METROLINK STATION,-90.26192800000,38.63583800000,1,Metro Saint Louis,LRT,"Blue, Red",Saint Louis,Missouri,293,St. Louis
CENTRE ST & LT RAIL STAT nb,-76.61995100000,39.29650100000,1,MARC,LRT,"Hunt Valley to BWI-Marshall, Cromwell Station/Glen Burnie",Baltimore,Maryland,294,Baltimore
CENTREPORT STATION,-97.05350900000,32.81698200000,1,TRE,CR,TRE,Dallas-Fort Worth,Texas,295,Fort Worth
CHAMBLEE STATION,-84.30594900000,33.88791100000,1,MARTA,HRT,Northeast-South,Atlanta,Georgia,296,Chamblee
CHAMPION STATION (0),-121.95261636400,37.40942296800,1,VTA,LRT,Mountain View - Winchester,San Jose,California,297,San Jose
CHAMPION STATION (1),-121.95193634700,37.40889839400,1,VTA,LRT,Mountain View - Winchester,San Jose,California,298,San Jose
CHARLES CENTER (METRO) N/B,-76.61627500000,39.28945200000,1,MARC,HRT,Metro,Baltimore,Maryland,299,Baltimore
Charles/MGH Station,-71.07062800000,42.36116600000,1,MBTA,HRT,Red,Boston,Massachusetts,300,Boston
CHERRY HILL LIGHT RAIL STAT nb,-76.63392500000,39.25738300000,1,MARC,LRT,"Hunt Valley to BWI-Marshall, Cromwell Station/Glen Burnie",Baltimore,Maryland,301,Baltimore
Chestnut Hill Ave. Station,-71.15316000000,42.33816900000,1,MBTA,LRT,Green-B,Boston,Massachusetts,302,Boston
Chestnut Hill Station,-71.16531400000,42.32665300000,1,MBTA,LRT,Green-D,Boston,Massachusetts,303,Newton
CHILDRENS DISCOVERY MUSEUM STA (0),-121.89366502300,37.32776463100,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,304,San Jose
CHILDRENS DISCOVERY MUSEUM STA (1),-121.89311374600,37.32722261200,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,305,San Jose
Chinatown Station,-71.06275200000,42.35254700000,1,MBTA,HRT,Orange,Boston,Massachusetts,306,Boston
Chiswick Rd. Station,-71.15071100000,42.34080500000,1,MBTA,LRT,Green-B,Boston,Massachusetts,307,Boston
Church St & 14th St,-122.42899600000,37.76778600000,1,Muni,LRT,J - Church,San Francisco,California,308,San Francisco
Church St & 16th St,-122.42872200000,37.76462100000,1,Muni,LRT,J - Church,San Francisco,California,309,San Francisco
Church St & 16th St,-122.42860900000,37.76438200000,1,Muni,LRT,J - Church,San Francisco,California,310,San Francisco
Church St & 17th St,-122.42850000000,37.76281000000,1,Muni,LRT,J - Church,San Francisco,California,311,San Francisco
Church St & 18th St,-122.42850000000,37.76281000000,1,Muni,LRT,J - Church,San Francisco,California,312,San Francisco
Church St & 18th St,-122.42841600000,37.76146700000,1,Muni,LRT,J - Church,San Francisco,California,313,San Francisco
Church St & 22nd St,-122.42765900000,37.75478500000,1,Muni,LRT,J - Church,San Francisco,California,314,San Francisco
Church St & 24th St,-122.42749700000,37.75180000000,1,Muni,LRT,J - Church,San Francisco,California,315,San Francisco
Church St & 24th St,-122.42735000000,37.75159100000,1,Muni,LRT,J - Church,San Francisco,California,316,San Francisco
Church St & 27th St,-122.42707300000,37.74698500000,1,Muni,LRT,J - Church,San Francisco,California,317,San Francisco
Church St & 27th St,-122.42689300000,37.74678100000,1,Muni,LRT,J - Church,San Francisco,California,318,San Francisco
Church St & 29th St,-122.42658500000,37.74358700000,1,Muni,LRT,J - Church,San Francisco,California,319,San Francisco
Church St & 30th St,-122.42652800000,37.74209700000,1,Muni,LRT,J - Church,San Francisco,California,320,San Francisco
Church St & 30th St,-122.42645900000,37.74222200000,1,Muni,LRT,J - Church,San Francisco,California,321,San Francisco
Church St & Clipper St,-122.42728900000,37.74938800000,1,Muni,LRT,J - Church,San Francisco,California,322,San Francisco
Church St & Clipper St,-122.42712200000,37.74918200000,1,Muni,LRT,J - Church,San Francisco,California,323,San Francisco
Church St & Day St,-122.42665400000,37.74281100000,1,Muni,LRT,J - Church,San Francisco,California,324,San Francisco
Church St & Duboce Ave,-122.42908700000,37.76930200000,1,Muni,LRT,J - Church,San Francisco,California,325,San Francisco
Church St & Market St,-122.42889300000,37.76738400000,1,F-Market,Streetcar,F - Market & Wharves,San Francisco,California,326,San Francisco
CISCO STATION (0),-121.92831161000,37.41234824500,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,327,San Jose
CISCO STATION (1),-121.92905110500,37.41265891200,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,328,San Jose
City College Station,-117.15449483300,32.71673631900,1,San Diego MTS,LRT,"Blue, Orange",San Diego,California,329,San Diego
City College Station,-117.15381030700,32.71593052600,1,San Diego MTS,LRT,"Blue, Orange",San Diego,California,330,San Diego
City Hall/SW 5th & Jefferson St MAX Stn,-122.67974200000,45.51491400000,1,Portland TriMet,LRT,"Green, Yellow",Portland,Oregon,331,Portland
CITYPLACE/UPTOWN STATION,-96.79283200000,32.80573200000,1,DART,LRT,"Blue, Orange, Red",Dallas-Fort Worth,Texas,332,Dallas
CIVIC CENTER METROLINK STATION,-90.20310100000,38.62467600000,1,Metro Saint Louis,LRT,"Blue, Red",Saint Louis,Missouri,333,St. Louis
Civic Center Station,-117.16245067500,32.71673543600,1,San Diego MTS,LRT,"Blue, Orange",San Diego,California,334,San Diego
Civic Center Station,-117.16243767100,32.71673553200,1,San Diego MTS,LRT,"Blue, Orange",San Diego,California,335,San Diego
CIVIC CENTER STATION,-84.38750400000,33.76623600000,1,MARTA,HRT,"North-South, Northeast-South",Atlanta,Georgia,336,Atlanta
CIVIC CENTER STATION (0),-121.90243428200,37.35201587300,1,VTA,LRT,"Mountain View - Winchester, Alum Rock - Santa Teresa",San Jose,California,337,San Jose
CIVIC CENTER STATION (1),-121.90195650800,37.35138018600,1,VTA,LRT,"Mountain View - Winchester, Alum Rock - Santa Teresa",San Jose,California,338,San Jose
Civic Center/UN Plaza,-122.41375600000,37.77952800000,1,BART,HRT,"Blue, Green, Red, Yellow",San Francisco,California,339,San Francisco
Civic Drive MAX Station,-122.44181900000,45.50829800000,1,Portland TriMet,LRT,Blue,Portland,Oregon,340,Gresham
Civic Drive MAX Station,-122.44130200000,45.50797200000,1,Portland TriMet,LRT,Blue,Portland,Oregon,341,Gresham
Clackamas Town Center TC MAX Station,-122.56776900000,45.43572100000,1,Portland TriMet,LRT,Green,Portland,Oregon,342,
CLAYTON METROLINK STATION,-90.33922300000,38.64565700000,1,Metro Saint Louis,LRT,Blue,Saint Louis,Missouri,343,Clayton
Cleveland Ave MAX Station,-122.41845000000,45.50177200000,1,Portland TriMet,LRT,Blue,Portland,Oregon,344,Gresham
Cleveland Circle Station,-71.14932600000,42.33614200000,1,MBTA,LRT,Green-C,Boston,Massachusetts,345,Boston
COLDSPRING & LIGHT RAIL STAT nb,-76.64780100000,39.34415400000,1,MARC,LRT,"Hunt Valley to BWI-Marshall, Cromwell Station/Glen Burnie",Baltimore,Maryland,346,Baltimore
Colfax at Auraria Station,-105.00184700000,39.74020000000,1,Denver RTD,LRT,"D, F, H",Denver,Colorado,347,Denver
Colfax at Auraria Station,-105.00088100000,39.74051200000,1,Denver RTD,LRT,"D, F, H",Denver,Colorado,348,Denver
Coliseum/Oakland Airport,-122.19727300000,37.75400600000,1,BART,HRT,"Blue, Green, Orange",San Francisco,California,349,Oakland
COLLEGE METROLINK STATION,-89.91966900000,38.51599400000,1,Metro Saint Louis,LRT,Red,Saint Louis,Illinois,350,Belleville
College Park Caltrain,-121.91467700000,37.34233800000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,351,San Jose
College Park Caltrain,-121.91460000000,37.34238400000,1,Caltrain,CR,Caltrain,"San Francisco, San Jose",California,352,San Jose
COLLEGE PARK STATION,-84.44802700000,33.65082000000,1,MARTA,HRT,"North-South, Northeast-South",Atlanta,Georgia,353,College Park
Colma,-122.46623300000,37.68463800000,1,BART,HRT,"Red, Yellow",San Francisco,California,354,
Colorado Station,-104.93771400000,39.67967200000,1,Denver RTD,LRT,"E, F, H",Denver,Colorado,355,Denver
Community College Station,-71.06953300000,42.37362200000,1,MBTA,HRT,Orange,Boston,Massachusetts,356,Boston
COMPONENT STATION (0),-121.92577708600,37.38348338900,1,VTA,LRT,"Mountain View - Winchester, Alum Rock - Santa Teresa",San Jose,California,357,San Jose
COMPONENT STATION (1),-121.92475549200,37.38193694700,1,VTA,LRT,"Mountain View - Winchester, Alum Rock - Santa Teresa",San Jose,California,358,San Jose
Concord,-122.02909500000,37.97373700000,1,BART,HRT,Yellow,San Francisco,California,359,Concord
Convention Center MAX Station,-122.66254000000,45.53013800000,1,Portland TriMet,LRT,"Blue, Green, Red",Portland,Oregon,360,Portland
Convention Center MAX Station,-122.66190800000,45.53005200000,1,Portland TriMet,LRT,"Blue, Green, Red",Portland,Oregon,361,Portland
CONVENTION CENTER METROLINK STATION,-90.18937400000,38.63019300000,1,Metro Saint Louis,LRT,"Blue, Red",Saint Louis,Missouri,362,St. Louis
Convention Center Station,-117.16359315300,32.70901739500,1,San Diego MTS,LRT,Green,San Diego,California,363,San Diego
Convention Center Station,-117.16356044700,32.70899839800,1,San Diego MTS,LRT,Green,San Diego,California,364,San Diego
CONVENTION CENTER STATION,-96.80317400000,32.77257900000,1,DART,LRT,"Blue, Red",Dallas-Fort Worth,Texas,365,Dallas
CONVENTION CENTER STATION (0),-121.88975432400,37.33016764300,1,VTA,LRT,"Mountain View - Winchester, Alum Rock - Santa Teresa",San Jose,California,366,San Jose
CONVENTION CENTER STATION (1),-121.89053837500,37.32980922000,1,VTA,LRT,"Mountain View - Winchester, Alum Rock - Santa Teresa",San Jose,California,367,San Jose
Coolidge Corner Station,-71.12120100000,42.34221300000,1,MBTA,LRT,Green-C,Boston,Massachusetts,368,Brookline
Coon Rapids Riverdale & Platform,-93.35183000000,45.19113500000,1,Metro Transit,CR,Northstar,Twin Cities,Minnesota,369,Coon Rapids
Coon Rapids Riverdale & Platform,-93.35171500000,45.19126100000,1,Metro Transit,CR,Northstar,Twin Cities,Minnesota,370,Coon Rapids
Copley Station,-71.07744700000,42.34997400000,1,MBTA,LRT,"Green-B, C, D, E",Boston,Massachusetts,371,Boston
CORINTH RAIL STATION,-96.79830200000,32.74831000000,1,DART,LRT,"Blue, Red",Dallas-Fort Worth,Texas,372,Dallas
COTTLE STATION (0),-121.80315913100,37.24273159600,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,373,San Jose
COTTLE STATION (1),-121.80225231700,37.24250479100,1,VTA,LRT,Alum Rock - Santa Teresa,San Jose,California,374,San Jose
County Center/Little Italy Station,-117.17001844500,32.72129397500,1,San Diego MTS,LRT,Green,San Diego,California,375,San Diego
County Center/Little Italy Station,-117.17001550900,32.72132423100,1,San Diego MTS,LRT,Green,San Diego,California,376,San Diego
County Line Station,-104.87228200000,39.56181800000,1,Denver RTD,LRT,"E, F",Denver,Colorado,377,Lone Tree
CROMWELL STATION / GLEN BURNIE nb,-76.63298400000,39.17200500000,1,MARC,LRT,Hunt Valley to Cromwell Station/Glen Burnie,Baltimore,Maryland,378,Ferndale
